"WEBjve href","NBa7we src","d4r55","RfnDt","RfnDt 2","rsqaWe","DU9Pgb","wiI7pd","w8nwRe","dSlJg src","Hzvxle","pkWtMe","dSlJg src 2","znYl0","znYl0 2"
"https://www.google.com/maps/contrib/100565559598431827893/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp5prk04pIDUs_1qWZuwzIliUeObBibbgMuGWKJ3=w36-h36-p-c0x00000000-rp-mo-br100","Patricia Binhotti","Local Guide","1 reseña","Hace 11 meses","Nueva","(Traducción de Google) Malo porque no soluciona el problema que venía en la caja abierta con un solo producto…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/105491101003590202428/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp4dgUZBbiJ5e9aj6-zXv_u9I7Dxy9vC3TRDSPrd=w36-h36-p-c0x00000000-rp-mo-br100","Isabela Souza","Local Guide","4 reseñas","Hace 2 años","Nueva","(Traducción de Google) ¡Pésima compañía! No lo recomiendo. Hice una compra a través de extra.com que nunca llegó. No dan satisfacción y tardan mucho en responder al cliente. Después de mucha insistencia, dolor de cabeza, emails y quejas…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","6","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/110125581429627219303/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp6sMn2hsUapDsOsKnkCPyl9GxuoWCYP3Vq5apNuRQ=w36-h36-p-c0x00000000-rp-mo-br100","Rabbi Yvan Reznik","Local Guide","4 reseñas","Hace 2 años","Nueva","(Traducción de Google) ¡¡¡NO LO RECOMIENDO!!! Los rodamientos no encajan con precisión en la carcasa del rodamiento. Incluso con ajustes manuales, el rodamiento no se asienta. Los rodamientos tienen holguras que hacen que el eje baile…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/106630263130507058148/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCklcCqZHBtexcETzJ9tttEDHEf7r5E2rjRMagCODGs=w36-h36-p-c0x00000000-rp-mo-br100","Nicolly Meira","Local Guide","1 reseña","Hace 3 años","Nueva","(Traducción de Google) No recomiendo a NADIE. A la hora de vender y hablar del producto son geniales y super amables, pero luego... no contestan el número que publica la propia empresa, no entregan el producto a tiempo, ni hablar de que ni…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","1","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/117858028394799202308/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WClaphhgJQbfMmDL-8DzB8B3xTDzIoOmJLpB4rnXZg=w36-h36-p-c0x00000000-rp-mo-br100","André Guarda","Local Guide","22 reseñas","Hace un año","Nueva","(Traducción de Google) Ser vendedor en Olist es pagar una promesa, la empresa parece un trabajo escolar donde todos hacen su parte y luego ""junta todo"" para presentar. Sistema extremadamente lento, lleno de errores, soporte…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","1","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/103433288775739919045/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCmd1rdgLXohfjv35kcS1NBVEkLsERPih-Yv2C5QdA=w36-h36-p-c0x00000000-rp-mo-br100","Maiko Jefferson","Local Guide","8 reseñas","Hace un mes","Nueva","(Traducción de Google) Comprado y no entregado

(Original)
Comprei ,e não entregaram","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/108366151466286751750/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp4Zy-0wR-q4PWLuV--7rkjnUSgcVjXP_x0gQ40s=w36-h36-p-c0x00000000-rp-mo-br100","crislaine bora","Local Guide","6 reseñas","Hace un año","Nueva","(Traducción de Google) ¡Horrible! ¡Entregado el producto defectuoso y rayado! ¡Ya intenté contactarlos dos veces y no han regresado! ¡Una vergüenza!…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","1","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/117022010305093763146/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WClbS_mNPwFnWhemmBjVPb9ondYH82Ld4qIIcZv6tSY=w36-h36-p-c0x00000000-rp-mo-br100","Karen Jacob Toriello","Local Guide","71 reseñas","Hace 3 años","Nueva","(Traducción de Google) Mala experiencia. No entregaron el producto. Avisaron el día antes de la entrega que tendrían que posponer la entrega y cosas peores. Después de 4 días esperando alguna nueva idea de fecha. Acaban de cancelar. Porque…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","3","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/110979143078091266121/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WClRrEWrwhpKkf24c3F2C7xna9dwpNTtcENdgeZT1Q=w36-h36-p-c0x00000000-rp-mo-br100","Bárbara Marques","Local Guide","11 reseñas","Hace un año","Nueva","(Traducción de Google) Compré 3 productos a través de la web de carrefour, solo me dieron 1. Llamé 3 veces y nada, tuve que cancelar la compra porque no entregaron y no me dieron ni la más mínima satisfacción.…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/111753783968511488364/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCnLcP-ZvsKgMtBhjouE1cefEQaGF8j36hNWQufZyA=w36-h36-p-c0x00000000-rp-mo-br100","Francisco Proença","Local Guide","3 reseñas","Hace un año","Nueva","(Traducción de Google) La empresa no tiene el producto anunciado, compré un dron por parte de las empresas estadounidenses, se aprobó el pedido y luego se canceló porque la lista no lo envió.…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","1","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/103885018384445454808/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCl6Zai6dvs55gstP2y6h_5L5Lh6OgtHdtM3x9O_UQ=w36-h36-p-c0x00000000-rp-mo-ba3-br100","Silvina Diaz","Local Guide","· 25 reseñas","Hace 2 años","Nueva","(Traducción de Google) ¡Perdón! Dejaron el paquete equivocado, ahora dicen que ya recibí el paquete.
El paquete que llego no es mio, quiero devolverlo y que me traigan el cable del…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","1","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/104874093447638827783/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp5IIWlw2lns4UmoBLe-LQjTwX0ZVXb7E7yeIimn=w36-h36-p-c0x00000000-rp-mo-br100","Francisca Soares","Local Guide","1 reseña","Hace 2 años","Nueva","(Traducción de Google) Buenos días, lamentablemente no fue como lo quería, pero ¿quién no comete errores en este mundo verdad? Realmente disfruté de la responsabilidad y seriedad de MercadoLivre. Olist ya me dejó con ganas cuando el…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/114409672841043413996/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp7NMn3dg4MCMh7-bmKQ0wdjBzXotSzDcFyzhymF=w36-h36-p-c0x00000000-rp-mo-br100","Othon Prates","Local Guide","3 reseñas","Hace 2 años","Nueva","(Traducción de Google) Fue la peor experiencia de compra por internet que he tenido, compramos una bolsa térmica para un barril de hainekem, llegó 5 días después del acuerdo, no quieren devolver el monto e incluso suspendieron mi cuenta en…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/106856505470884063311/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCldpic286XdzEsB9yYh9e3_WU74zNOshaXesvZK=w36-h36-p-c0x00000000-rp-mo-br100","Raquel Pontani","Local Guide","1 reseña","Hace 2 años","Nueva","(Traducción de Google) Terrible asistencia! Hice la compra a través de los americanos, tardaron tanto en enviarme el producto que los mismos americanos me sugirieron cancelar esa compra, aún no la cancelo, NECESITO saber si me van a enviar…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","1","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/115918588594014963257/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp4AtVpGhyEyzPwPqa4q0etTqh668W8FFK2pd9Ad=w36-h36-p-c0x00000000-rp-mo-ba3-br100","Desirée F","Local Guide","· 12 reseñas","Hace 2 años","Nueva","(Traducción de Google) Soy un comprador frecuente del mercado libre y este OLIST vende allí..compramos 6 moldes muy caros para hacer pasteles con bordes removibles, todos los perdimos, hagamos videos y fotos porque costó casi 500 reales…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","6","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/110605296577254497564/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WClzXzH8BTDxDuIBQQrZEOrogJCeRax4YEeesXyci1o=w36-h36-p-c0x00000000-rp-mo-br100","Milena Ricarte","Local Guide","7 reseñas","Hace 2 años","Nueva","(Traducción de Google) Mal servicio, enviaron el producto equivocado y por la pandemia no pude publicar para cambiar, tardan en responder y no se preocupan por los clientes. Nunca compro nada de nuevo.…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","2","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/118121753000444582463/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp7D3KSUKrdIHhGvrHszGSt_Puv8irUIdnCl8rpx=w36-h36-p-c0x00000000-rp-mo-br100","Bruno Leonardo","Local Guide","7 reseñas","Hace un año","Nueva","(Traducción de Google) No me gustó porque el anuncio lo mostraba en azul, aún así comenté abajo para enviar azul oscuro de acuerdo al patrón que estaba en el anuncio y enviaron gris claro....…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","1","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/102635236036697451864/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCmotyX1PcgpUqtM9m1QS7FPYV_PC3FXbSWUKkOu2ZM=w36-h36-p-c0x00000000-rp-mo-br100","Iara Grigoletto","Local Guide","12 reseñas","Hace 2 años","Nueva","(Traducción de Google) Les compré un reloj de """"""""""acero"""""""", horrible, ¡se oxidó en menos de una semana de uso! ¡Mi brazo se puso negro! Estoy tratando de recuperar mi dinero, pero nunca he visto nada mas complicado no lo recomiendo!!!…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/104558844304736379927/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp6poDaQorPtK4BOva1uuYC3i1s85VuOWv72no6z=w36-h36-p-c0x00000000-rp-mo-br100","Ingrid Celuan","Local Guide","1 reseña","Hace 2 años","Nueva","(Traducción de Google) Por el amor de Dios. ¿Dónde está la responsabilidad con el consumidor? Estoy esperando que llegue mi producto, es tarde. ¡Hasta ahora el estado es Pago aprobado!…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","1","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/107083822899699931574/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCn2sdSKEE0tykZP3peqP5_Zx5lHxwpjR5P4266FBg=w36-h36-p-c0x00000000-rp-mo-br100","José Luis Vasquinho Paredes","Local Guide","3 reseñas","Hace un año","Nueva","(Traducción de Google) pésimo servicio, hace dos semanas pedí suspender mis ventas, como no estoy de acuerdo con el nuevo modelo tarifario, no tuve respuesta. Hoy paró una camioneta aquí en la puerta para recoger 25 bultos, fui a checar y…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/112160427339143209360/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp7wVqS407tR9T53zmqiP1ui2D1hFLq-XNXm52zO=w36-h36-p-c0x00000000-rp-mo-br100","Tech importadora","Local Guide","2 reseñas","Hace 3 años","Nueva","(Traducción de Google) Comisión exorbitante, falta de transparencia en las transferencias a los comerciantes, ¡pésima atención al cliente! No aconsejo a nadie que venda en esta plataforma. El BlackFriday, todos mis productos registrados…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","9","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/102132638751545301273/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp6aAi7KO3aufE1H7UXzDS5DIY-OMdhmbStFhVVX=w36-h36-p-c0x00000000-rp-mo-br100","Tendência 7","Local Guide","2 reseñas","Hace 3 años","Nueva","(Traducción de Google) El peor lugar para vender, me enviaron 40 pedidos equivocados, envié 30 pedidos hasta que comenzaron las devoluciones, Olist registró otro producto con mi código de barras allí cuando la persona compró un producto…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","6","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/102944379391797557200/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp4-rhA858lmPzcSOG9LQoZ2z7tAi-JYJlk2Xpa7=w36-h36-p-c0x00000000-rp-mo-br100","Vanessa Santoro Ferreira","Local Guide","1 reseña","Hace 2 años","Nueva","(Traducción de Google) Compré un difusor de aromas en la web de Americanas pero el producto lo vende esa empresa Olist. Entregaron un dispositivo completamente diferente al de la foto anunciada y no funciona, parece falsificado, no tiene…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","5","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/111874123249677804410/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCkE-fihOyrNMwuoC0xawmfS9PkvrPEw6318ItMQCw=w36-h36-p-c0x00000000-rp-mo-br100","Paulo Cesar Fiori","Local Guide","18 reseñas","Hace 9 meses","Nueva","(Traducción de Google) Esta empresa tiene empleados terribles, mal capacitados y sin educación. Falta de liderazgo y capacitación.…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/117708278341557838506/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp4OO_5aiaCgI_GAPeNdyQI8lzYO_z9iBVVYKCff=w36-h36-p-c0x00000000-rp-mo-br100","Givagiba Batista","Local Guide","1 reseña","Hace 2 años","Nueva","(Traducción de Google) Horrible empresa, no entiendo como estas grandes cadenas pueden aceptar que esto pase, lo compre por CASAS BAHIA, la fecha limite de entrega 05/05/2020 y no entregan, el pago fue aprobado el 09/04/2020 , ni siquiera…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","4","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/102944666317538137062/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WClbGMWw89ELfuOFDWW5vcS5SaFYeTnmUAR5EssDwQ=w36-h36-p-c0x00000000-rp-mo-br100","Eliete Pelizari","Local Guide","3 reseñas","Hace 2 años","Nueva","(Traducción de Google) Mala primera y última experiencia, no lo recomiendo. Compras y no sabes quién vende. Si tienes algún problema con tu pedido, la única forma de contactar con nosotros es a través de correo electrónico, sin embargo…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/103393293676288406005/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp4A5DbuLTDDQtnWbNOBFkyueHBEW0Uk7ZssKfgE=w36-h36-p-c0x00000000-rp-mo-ba3-br100","Jose Antonio","Local Guide","· 45 reseñas","Hace 2 años","Nueva","(Traducción de Google) Soy uno más para ser engañado por este OLISTA. Les compré un producto a través de tiendas estadounidenses y no recibí el producto. Ni siquiera me respondieron. Lamentable ¿Y cómo pueden las tiendas estadounidenses…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","1","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/109948941075817373791/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp4qfDypP4zHmqMl5J3kYiVUrGNWMBeJ-YyuyyyH=w36-h36-p-c0x00000000-rp-mo-br100","Melissa Ribeiro","Local Guide","1 reseña","Hace un año","Nueva","(Traducción de Google) ""Olist es un acelerador de ventas"". Gracioso, porque mi compra se ha retrasado 3 días, compré en Casas Bahia, y nadie me da una satisfacción, ni entrega. ¡Ladrones!…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/108807852101741559024/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCm5elLoRI553X7HXE9xa_Ta55JNpSxBsfmxnQiee4c=w36-h36-p-c0x00000000-rp-mo-br100","Michele Santos","Local Guide","1 reseña","Hace 8 meses","Nueva","(Traducción de Google) Mi producto no ha llegado!!! y el rastreador dice que si, como puedo evaluar!!!…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/105397353879286348691/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WClVP6_iVYCPIncd8tl1PVm5dy5-b8t_N-p7eEsINA=w36-h36-p-c0x00000000-rp-mo-br100","Renan Sangalli","Local Guide","2 reseñas","Hace 11 meses","Nueva","(Traducción de Google) empresa que solo habla y nunca entrega los productos, pésimo servicio.…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/109299552800290386697/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp7AaWAqQdgWrQQmzSGzZ3XtQ4lNO0mgSh2qvn2s=w36-h36-p-c0x00000000-rp-mo-br100","Gerencia de Planej. Adm. e Financas","Local Guide","1 reseña","Hace 2 años","Nueva","(Traducción de Google) Compré dos productos en Olist, un desodorante de Carolina Herrera, que llegó a tiempo, y un JBL 500 Tune Phone con cable que estaba programado para llegar el 28/11/20, pero que hasta hoy (02/12/20) no estaba al…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","1","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/117352575655460945773/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCkD4jKq9MpeiR_DxoSsEAAPW7MAbVua4XCMoktYet4=w36-h36-p-c0x00000000-rp-mo-br100","LUIS MAURICIO SALES MANHAES","Local Guide","2 reseñas","Hace un año","Nueva","(Traducción de Google) COMPRÉ UN CONECTOR USB Y EL PRODUCTO ENTREGADO POR ESTE SOCIO AMERICANO ES DIFERENTE AL QUE COMPRÉ EN EL SITIO WEB. Y EL SERVICIO ES PÉSIMO, NO HAY TELÉFONO DE CONTACTO. NO LO RECOMIENDO.…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","1","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/114456844597595870445/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp6957CBxMDiCjSdrJ5te0vwxg0T7fuzKMmssByG=w36-h36-p-c0x00000000-rp-mo-br100","Andre Dias","Local Guide","2 reseñas","Hace un año","Nueva","(Traducción de Google) No me gustó el material de forma cuadrada. ¡Producto sin resistencia, sin soportar el peso de una pizza! muy insatisfecho con el producto!…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/100643085487715041767/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WClAMSRh-V4bv1xJBFKIuP2_omnrYYENzRn-DlOQDA=w36-h36-p-c0x00000000-rp-mo-ba4-br100","eegalego","Local Guide","· 109 reseñas","Hace 2 años","Nueva","(Traducción de Google) Compré 4 neumáticos a través de la web de Ponto Frio, pero la entrega no se realizó en el plazo estipulado de 20 días. Me puse en contacto con Ponto Frio, en el que tampoco obtuvieron respuesta de Olist. Terrible…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/102766711771922713916/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCm7v3_4BJtzn_FRc7YSJJ3lKRB_8C52cVg8r7R2aQ=w36-h36-p-c0x00000000-rp-mo-br100","Catia Regina Bernardes Fernandes","Local Guide","1 reseña","Hace 3 años","Nueva","(Traducción de Google) Mala experiencia. Compré 4 artículos y uno vino con problemas. Realicé el procedimiento correcto para el intercambio. La empresa recibió el artículo y no lo cambió y no dio satisfacción. El mercado libre tampoco…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/100952911594710099717/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WClf_4njKI8nmZUqYIhFzdYMIyIDDFcL_coewnaykxw=w36-h36-p-c0x00000000-rp-mo-br100","Cecilia Santi","Local Guide","1 reseña","Hace un año","Nueva","(Traducción de Google) Mal servicio pidiendo la devolución del producto, lo puse en el correo según lo acordado y simplemente cerraron el proceso de devolución sin devolver el dinero…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/102519606946245295355/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCm0lvlz2kEWu09np83-SBv-TUFr8fI0vRi7V4C18g=w36-h36-p-c0x00000000-rp-mo-ba2-br100","Leonardo Heller","Local Guide","· 1 reseña","Hace 3 años","Nueva","(Traducción de Google) Compra realizada el 11/01/2019 con Olist/Extra con entrega prevista el 05/02/19. Resulta que mi pedido fue cancelado el 15/01/2019 y no obtuve ninguna satisfacción, recién el 05/02 cuando contacté a Extra y me…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","1","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/105030196936209156300/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp5T7tpJwpxGw0WdyUjvfNT5sDcIsMXor-5Btr-0=w36-h36-p-c0x00000000-rp-mo-br100","Michelle Fernandes","Local Guide","1 reseña","Hace 10 meses","Nueva","(Traducción de Google) Terrible....no entregan el producto..es muy estresante....…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/103004602029805581357/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCm-6J1ms4UVmsUuQb7Owgt9Idnwcgk6ca-H4xXo6g=w36-h36-p-c0x00000000-rp-mo-ba3-br100","Nilson Souza","Local Guide","· 21 reseñas","Hace 2 años","Nueva","(Traducción de Google) Esta empresa no reenvía nuestros mensajes a sus anunciantes, me quejo si el producto salió mal y simplemente me envían un mensaje automático diciendo que están felices de haber recibido el producto.…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/111469397044271578730/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCm1eHZ8jrkSjPjjH76waBuzwGR7rh5srHHwRitGfmM=w36-h36-p-c0x00000000-rp-mo-ba2-br100","Angelo Valesini","Local Guide","· 10 reseñas","Hace 2 años","Nueva","(Traducción de Google) Compré cierto mando para jugar en mi celular, compré de una marca y cuando recibí el producto era de otra, mucho más confuso, tener que descargar una aplicación para jugar, sin vincular a la cuenta de Google ....…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
